giornata,partita,titolari
31,Sampdoria,Gabbiadini
31,Spezia,Nzola
31,Spezia,Gyasi
31,Spezia,Bourabia
31,Spezia,Esposito Sa.
31,Spezia,Ekdal
31,Spezia,Bastoni S.
31,Spezia,Wisniewski
31,Spezia,Nikolaou
31,Spezia,Amian
31,Spezia,Zoet
31,Empoli,Perisan
31,Empoli,Ebuehi
31,Empoli,Ismajli
31,Empoli,Luperto
31,Empoli,Parisi
31,Empoli,Haas
31,Empoli,Marin
31,Empoli,Bandinelli
31,Empoli,Baldanzi
31,Empoli,Caputo
31,Empoli,Cambiaghi
31,Inter,Correa
31,Inter,Gosens
31,Inter,Calhanoglu
31,Inter,Brozovic
31,Inter,Gagliardini
31,Inter,Bellanova
31,Inter,Acerbi
31,Inter,De Vrij
31,Inter,D'ambrosio
31,Inter,Handanovic
31,Monza,Di Gregorio
31,Monza,Izzo
31,Monza,Mari'
31,Monza,Caldirola
31,Monza,Ciurria
31,Monza,Pessina
31,Monza,Rovella
31,Monza,Carlos Augusto
31,Monza,Colpani
31,Monza,Caprari
31,Monza,Mota
31,Fiorentina,Saponara
31,Fiorentina,Barak
31,Fiorentina,Kouame'
31,Fiorentina,Mandragora
31,Fiorentina,Amrabat
31,Fiorentina,Biraghi
31,Fiorentina,Milenkovic
31,Fiorentina,Martinez Quarta
31,Fiorentina,Dodo'
31,Fiorentina,Terracciano
31,Udinese,Silvestri
31,Udinese,Rodrigo Becao
31,Udinese,Bijol
31,Udinese,Perez N.
31,Udinese,Ehizibue
31,Udinese,Samardzic
31,Udinese,Walace
31,Udinese,Lovric
31,Udinese,Udogie
31,Udinese,Pereyra
31,Udinese,Success
31,Cremonese,Tsadjout
31,Cremonese,Buonaiuto
31,Cremonese,Benassi
31,Cremonese,Castagnetti
31,Cremonese,Meite'
31,Cremonese,Valeri
31,Cremonese,Vasquez
31,Cremonese,Bianchetti
31,Cremonese,Sernicola
31,Cremonese,Carnesecchi
31,Milan,Maignan
31,Milan,Kalulu
31,Milan,Thiaw
31,Milan,Tomori
31,Milan,Hernandez T.
31,Milan,Krunic
31,Milan,Tonali
31,Milan,Messias
31,Milan,Diaz B.
31,Milan,Rafael Leao
31,Milan,Rebic
31,Lecce,Banda
31,Lecce,Di Francesco F.
31,Lecce,Oudin
31,Lecce,Hjulmand
31,Lecce,Blin
31,Lecce,Gallo
31,Lecce,Umtiti
31,Lecce,Baschirotto
31,Lecce,Gendrey
31,Lecce,Falcone
31,Juventus,Szczesny
31,Juventus,Gatti
31,Juventus,Rugani
31,Juventus,Danilo
31,Juventus,Cuadrado
31,Juventus,Miretti
31,Juventus,Locatelli
31,Juventus,Rabiot
31,Juventus,Kostic
31,Juventus,Soule'
31,Juventus,Milik
31,Napoli,Osimhen
31,Napoli,Lozano
31,Napoli,Ndombele'
31,Napoli,Lobotka
31,Napoli,Zambo Anguissa
31,Napoli,Olivera
31,Napoli,Juan Jesus
31,Napoli,Kim
31,Napoli,Di Lorenzo
31,Napoli,Meret
31,Atalanta,Sportiello
31,Atalanta,Toloi
31,Atalanta,Djimsiti
31,Atalanta,Scalvini
31,Atalanta,Zappacosta
31,Atalanta,De Roon
31,Atalanta,Ederson D.s.
31,Atalanta,Maehle
31,Atalanta,Koopmeiners
31,Atalanta,Pasalic
31,Atalanta,Zapata D.
31,Roma,Solbakken
31,Roma,Pellegrini Lo.
31,Roma,Zalewski
31,Roma,Bove
31,Roma,Cristante
31,Roma,Celik
31,Roma,Ibanez
31,Roma,Llorente D.
31,Roma,Mancini
31,Roma,Rui Patricio
32,Lecce,Falcone
32,Lecce,Gendrey
32,Lecce,Baschirotto
32,Lecce,Umtiti
32,Lecce,Gallo
32,Lecce,Blin
32,Lecce,Hjulmand
32,Lecce,Oudin
32,Lecce,Di Francesco F.
32,Lecce,Colombo
32,Lecce,Strefezza
32,Udinese,Pereyra
32,Udinese,Udogie
32,Udinese,Lovric
32,Udinese,Walace
32,Udinese,Samardzic
32,Udinese,Ehizibue
32,Udinese,Perez N.
32,Udinese,Bijol
32,Udinese,Rodrigo Becao
32,Udinese,Silvestri
32,Spezia,Dragowski
32,Spezia,Amian
32,Spezia,Ampadu
32,Spezia,Wisniewski
32,Spezia,Bastoni S.
32,Spezia,Ekdal
32,Spezia,Esposito Sa.
32,Spezia,Verde
32,Spezia,Kovalenko
32,Spezia,Gyasi
32,Spezia,Shomurodov
32,Monza,Caprari
32,Monza,Colpani
32,Monza,Carlos Augusto
32,Monza,Pessina
32,Monza,Rovella
32,Monza,Ciurria
32,Monza,Caldirola
32,Monza,Mari'
32,Monza,Izzo
32,Monza,Di Gregorio
32,Roma,Rui Patricio
32,Roma,Mancini
32,Roma,Kumbulla
32,Roma,Ibanez
32,Roma,Celik
32,Roma,Cristante
32,Roma,Matic
32,Roma,Pellegrini Lo.
32,Roma,Spinazzola
32,Roma,Belotti
32,Roma,Abraham
32,Milan,Rafael Leao
32,Milan,Bennacer
32,Milan,Diaz B.
32,Milan,Tonali
32,Milan,Krunic
32,Milan,Hernandez T.
32,Milan,Tomori
32,Milan,Kjaer
32,Milan,Calabria
32,Milan,Maignan
32,Torino,Milinkovic-Savic V.
32,Torino,Djidji
32,Torino,Schuurs
32,Torino,Buongiorno
32,Torino,Lazaro
32,Torino,Linetty
32,Torino,Ilic
32,Torino,Rodriguez R.
32,Torino,Karamoh
32,Torino,Miranchuk
32,Torino,Sanabria
32,Atalanta,Koopmeiners
32,Atalanta,Pasalic
32,Atalanta,Zappacosta
32,Atalanta,Ederson D.s.
32,Atalanta,De Roon
32,Atalanta,Maehle
32,Atalanta,Scalvini
32,Atalanta,Djimsiti
32,Atalanta,Toloi
32,Atalanta,Sportiello
32,Inter,Onana
32,Inter,D'ambrosio
32,Inter,Acerbi
32,Inter,Bastoni
32,Inter,Darmian
32,Inter,Barella
32,Inter,Brozovic
32,Inter,Mkhitaryan
32,Inter,Dimarco
32,Inter,Correa
32,Inter,Lukaku
32,Lazio,Immobile
32,Lazio,Felipe Anderson
32,Lazio,Luis Alberto
32,Lazio,Cataldi
32,Lazio,Milinkovic-Savic
32,Lazio,Marusic
32,Lazio,Romagnoli
32,Lazio,Casale
32,Lazio,Hysaj
32,Lazio,Provedel
32,Cremonese,Carnesecchi
32,Cremonese,Aiwu
32,Cremonese,Lochoshvili
32,Cremonese,Vasquez
32,Cremonese,Valeri
32,Cremonese,Pickel
32,Cremonese,Castagnetti
32,Cremonese,Meite'
32,Cremonese,Galdames
32,Cremonese,Ciofani D.
32,Cremonese,Okereke
32,Verona,Verdi
32,Verona,Kallon
32,Verona,Lazovic
32,Verona,Abildgaard
32,Verona,Tameze
32,Verona,Depaoli
32,Verona,Dawidowicz
32,Verona,Hien
32,Verona,Magnani
32,Verona,Montipo'
32,Napoli,Meret
32,Napoli,Di Lorenzo
32,Napoli,Kim
32,Napoli,Rrahmani
32,Napoli,Olivera
32,Napoli,Zambo Anguissa
32,Napoli,Lobotka
32,Napoli,Zielinski
32,Napoli,Lozano
32,Napoli,Osimhen
32,Napoli,Kvaratskhelia
32,Salernitana,Kastanos
32,Salernitana,Candreva
32,Salernitana,Bradaric
32,Salernitana,Vilhena
32,Salernitana,Coulibaly L.
32,Salernitana,Mazzocchi
32,Salernitana,Pirola
32,Salernitana,Gyomber
32,Salernitana,Daniliuc
32,Salernitana,Ochoa
32,Sassuolo,Consigli
32,Sassuolo,Toljan
32,Sassuolo,Erlic
32,Sassuolo,Ruan
32,Sassuolo,Marchizza
32,Sassuolo,Frattesi
32,Sassuolo,Lopez M.
32,Sassuolo,Harroui
32,Sassuolo,Bajrami
32,Sassuolo,Defrel
32,Sassuolo,Lauriente'
32,Empoli,Cambiaghi
32,Empoli,Baldanzi
32,Empoli,Bandinelli
32,Empoli,Marin
32,Empoli,Grassi
32,Empoli,Parisi
32,Empoli,Luperto
32,Empoli,Walukiewicz
32,Empoli,Ebuehi
32,Empoli,Vicario
32,Fiorentina,Cerofolini
32,Fiorentina,Dodo'
32,Fiorentina,Milenkovic
32,Fiorentina,Ranieri L.
32,Fiorentina,Biraghi
32,Fiorentina,Amrabat
32,Fiorentina,Duncan
32,Fiorentina,Gonzalez N.
32,Fiorentina,Castrovilli
32,Fiorentina,Sottil
32,Fiorentina,Jovic
32,Sampdoria,Lammers
32,Sampdoria,Leris
32,Sampdoria,Augello
32,Sampdoria,Rincon
32,Sampdoria,Winks
32,Sampdoria,Zanoli
32,Sampdoria,Amione
32,Sampdoria,Oikonomou
32,Sampdoria,Gunter
32,Sampdoria,Ravaglia
32,Bologna,Skorupski
32,Bologna,Posch
32,Bologna,Soumaoro
32,Bologna,Lucumi'
32,Bologna,Kyriakopoulos
32,Bologna,Moro N.
32,Bologna,Schouten
32,Bologna,Dominguez
32,Bologna,Orsolini
32,Bologna,Barrow
32,Bologna,Ferguson
32,Juventus,Milik
32,Juventus,Kostic
32,Juventus,Rabiot
32,Juventus,Locatelli
32,Juventus,Fagioli
32,Juventus,Alex Sandro
32,Juventus,Danilo
32,Juventus,Gatti
32,Juventus,Cuadrado
32,Juventus,Szczesny
33,Atalanta,Musso
33,Atalanta,Toloi
33,Atalanta,Djimsiti
33,Atalanta,Scalvini
33,Atalanta,Zappacosta
33,Atalanta,Koopmeiners
33,Atalanta,De Roon
33,Atalanta,Maehle
33,Atalanta,Pasalic
33,Atalanta,Muriel
33,Atalanta,Zapata D.
33,Spezia,Shomurodov
33,Spezia,Agudelo
33,Spezia,Bastoni S.
33,Spezia,Ampadu
33,Spezia,Bourabia
33,Spezia,Reca
33,Spezia,Nikolaou
33,Spezia,Wisniewski
33,Spezia,Amian
33,Spezia,Dragowski
33,Juventus,Szczesny
33,Juventus,Danilo
33,Juventus,Bonucci
33,Juventus,Bremer
33,Juventus,De Sciglio
33,Juventus,Fagioli
33,Juventus,Paredes
33,Juventus,Miretti
33,Juventus,Kostic
33,Juventus,Di Maria
33,Juventus,Vlahovic
33,Lecce,Ceesay
33,Lecce,Oudin
33,Lecce,Maleh
33,Lecce,Hjulmand
33,Lecce,Gonzalez J.
33,Lecce,Pezzella Giu.
33,Lecce,Umtiti
33,Lecce,Romagnoli S.
33,Lecce,Baschirotto
33,Lecce,Falcone
33,Salernitana,Ochoa
33,Salernitana,Lovato
33,Salernitana,Gyomber
33,Salernitana,Pirola
33,Salernitana,Mazzocchi
33,Salernitana,Coulibaly L.
33,Salernitana,Bohinen
33,Salernitana,Bradaric
33,Salernitana,Maggiore
33,Salernitana,Dia
33,Salernitana,Botheim
33,Fiorentina,Gonzalez N.
33,Fiorentina,Barak
33,Fiorentina,Ikone'
33,Fiorentina,Mandragora
33,Fiorentina,Castrovilli
33,Fiorentina,Biraghi
33,Fiorentina,Igor
33,Fiorentina,Martinez Quarta
33,Fiorentina,Dodo'
33,Fiorentina,Terracciano
33,Sampdoria,Ravaglia
33,Sampdoria,Nuytinck
33,Sampdoria,Oikonomou
33,Sampdoria,Amione
33,Sampdoria,Zanoli
33,Sampdoria,Rincon
33,Sampdoria,Winks
33,Sampdoria,Augello
33,Sampdoria,Cuisance
33,Sampdoria,Gabbiadini
33,Sampdoria,Lammers
33,Torino,Vlasic
33,Torino,Seck
33,Torino,Vojvoda
33,Torino,Ilic
33,Torino,Ricci S.
33,Torino,Singo
33,Torino,Rodriguez R.
33,Torino,Buongiorno
33,Torino,Schuurs
33,Torino,Milinkovic-Savic V.
33,Verona,Montipo'
33,Verona,Magnani
33,Verona,Hien
33,Verona,Ceccherini
33,Verona,Faraoni
33,Verona,Tameze
33,Verona,Abildgaard
33,Verona,Depaoli
33,Verona,Verdi
33,Verona,Lazovic
33,Verona,Gaich
33,Inter,Martinez L.
33,Inter,Dimarco
33,Inter,Calhanoglu
33,Inter,Brozovic
33,Inter,Mkhitaryan
33,Inter,Dumfries
33,Inter,Acerbi
33,Inter,De Vrij
33,Inter,D'ambrosio
33,Inter,Handanovic
33,Lazio,Provedel
33,Lazio,Lazzari
33,Lazio,Casale
33,Lazio,Patric
33,Lazio,Marusic
33,Lazio,Vecino
33,Lazio,Marcos Antonio
33,Lazio,Luis Alberto
33,Lazio,Felipe Anderson
33,Lazio,Immobile
33,Lazio,Zaccagni
33,Sassuolo,Defrel
33,Sassuolo,Berardi
33,Sassuolo,Matheus Henrique
33,Sassuolo,Obiang
33,Sassuolo,Frattesi
33,Sassuolo,Rogerio
33,Sassuolo,Ferrari G.
33,Sassuolo,Ruan
33,Sassuolo,Zortea
33,Sassuolo,Consigli
33,Milan,Maignan
33,Milan,Calabria
33,Milan,Kalulu
33,Milan,Thiaw
33,Milan,Ballo-Toure'
33,Milan,Vranckx
33,Milan,Bennacer
33,Milan,Saelemaekers
33,Milan,De Ketelaere
33,Milan,Diaz B.
33,Milan,Origi
33,Cremonese,Buonaiuto
33,Cremonese,Galdames
33,Cremonese,Pickel
33,Cremonese,Meite'
33,Cremonese,Benassi
33,Cremonese,Vasquez
33,Cremonese,Lochoshvili
33,Cremonese,Chiriches
33,Cremonese,Sernicola
33,Cremonese,Carnesecchi
33,Monza,Di Gregorio
33,Monza,Izzo
33,Monza,Mari'
33,Monza,Caldirola
33,Monza,Ciurria
33,Monza,Pessina
33,Monza,Rovella
33,Monza,Carlos Augusto
33,Monza,Colpani
33,Monza,Caprari
33,Monza,Mota
33,Roma,Solbakken
33,Roma,El Shaarawy
33,Roma,Zalewski
33,Roma,Bove
33,Roma,Pellegrini Lo.
33,Roma,Celik
33,Roma,Ibanez
33,Roma,Cristante
33,Roma,Mancini
33,Roma,Rui Patricio
33,Empoli,Vicario
33,Empoli,Ebuehi
33,Empoli,Walukiewicz
33,Empoli,Luperto
33,Empoli,Parisi
33,Empoli,Marin
33,Empoli,Grassi
33,Empoli,Akpa Akpro
33,Empoli,Baldanzi
33,Empoli,Cambiaghi
33,Empoli,Caputo
33,Bologna,Dominguez
33,Bologna,Aebischer
33,Bologna,Orsolini
33,Bologna,Schouten
33,Bologna,Moro N.
33,Bologna,Cambiaso
33,Bologna,Lucumi'
33,Bologna,Soumaoro
33,Bologna,Posch
33,Bologna,Skorupski
33,Udinese,Silvestri
33,Udinese,Rodrigo Becao
33,Udinese,Bijol
33,Udinese,Perez N.
33,Udinese,Ehizibue
33,Udinese,Samardzic
33,Udinese,Walace
33,Udinese,Lovric
33,Udinese,Udogie
33,Udinese,Pereyra
33,Udinese,Nestorovski
33,Napoli,Osimhen
33,Napoli,Elmas
33,Napoli,Ndombele'
33,Napoli,Lobotka
33,Napoli,Zambo Anguissa
33,Napoli,Olivera
33,Napoli,Kim
33,Napoli,Rrahmani
33,Napoli,Di Lorenzo
33,Napoli,Meret
34,Milan,Maignan
34,Milan,Calabria
34,Milan,Kjaer
34,Milan,Tomori
34,Milan,Hernandez T.
34,Milan,Tonali
34,Milan,Krunic
34,Milan,Messias
34,Milan,Bennacer
34,Milan,Rafael Leao
34,Milan,Giroud
34,Lazio,Immobile
34,Lazio,Felipe Anderson
34,Lazio,Luis Alberto
34,Lazio,Marcos Antonio
34,Lazio,Milinkovic-Savic
34,Lazio,Hysaj
34,Lazio,Romagnoli
34,Lazio,Casale
34,Lazio,Marusic
34,Lazio,Provedel
34,Roma,Rui Patricio
34,Roma,Mancini
34,Roma,Cristante
34,Roma,Ibanez
34,Roma,Zalewski
34,Roma,Camara Ma.
34,Roma,Matic
34,Roma,Bove
34,Roma,Spinazzola
34,Roma,Pellegrini Lo.
34,Roma,Belotti
34,Inter,Correa
34,Inter,Dimarco
34,Inter,Calhanoglu
34,Inter,Brozovic
34,Inter,Barella
34,Inter,Dumfries
34,Inter,Bastoni
34,Inter,Acerbi
34,Inter,Darmian
34,Inter,Onana
34,Cremonese,Carnesecchi
34,Cremonese,Ferrari A.
34,Cremonese,Vasquez
34,Cremonese,Lochoshvili
34,Cremonese,Sernicola
34,Cremonese,Meite'
34,Cremonese,Castagnetti
34,Cremonese,Valeri
34,Cremonese,Galdames
34,Cremonese,Okereke
34,Cremonese,Ciofani D.
34,Spezia,Shomurodov
34,Spezia,Agudelo
34,Spezia,Ekdal
34,Spezia,Esposito Sa.
34,Spezia,Bourabia
34,Spezia,Nikolaou
34,Spezia,Ampadu
34,Spezia,Wisniewski
34,Spezia,Amian
34,Spezia,Dragowski
34,Atalanta,Sportiello
34,Atalanta,Toloi
34,Atalanta,Scalvini
34,Atalanta,Djimsiti
34,Atalanta,Maehle
34,Atalanta,De Roon
34,Atalanta,Koopmeiners
34,Atalanta,Zappacosta
34,Atalanta,Ederson D.s.
34,Atalanta,Pasalic
34,Atalanta,Zapata D.
34,Juventus,Di Maria
34,Juventus,Iling-Junior
34,Juventus,Rabiot
34,Juventus,Locatelli
34,Juventus,Fagioli
34,Juventus,Cuadrado
34,Juventus,Alex Sandro
34,Juventus,Rugani
34,Juventus,Danilo
34,Juventus,Szczesny
34,Torino,Milinkovic-Savic V.
34,Torino,Djidji
34,Torino,Buongiorno
34,Torino,Rodriguez R.
34,Torino,Lazaro
34,Torino,Ilic
34,Torino,Ricci S.
34,Torino,Vojvoda
34,Torino,Miranchuk
34,Torino,Vlasic
34,Torino,Sanabria
34,Monza,Valoti
34,Monza,Ciurria
34,Monza,Carlos Augusto
34,Monza,Machin
34,Monza,Pessina
34,Monza,Birindelli
34,Monza,Caldirola
34,Monza,Mari'
34,Monza,Izzo
34,Monza,Di Gregorio
34,Napoli,Gollini
34,Napoli,Di Lorenzo
34,Napoli,Ostigard
34,Napoli,Kim
34,Napoli,Olivera
34,Napoli,Zambo Anguissa
34,Napoli,Demme
34,Napoli,Elmas
34,Napoli,Lozano
34,Napoli,Osimhen
34,Napoli,Raspadori
34,Fiorentina,Sottil
34,Fiorentina,Bonaventura
34,Fiorentina,Gonzalez N.
34,Fiorentina,Duncan
34,Fiorentina,Amrabat
34,Fiorentina,Terzic
34,Fiorentina,Igor
34,Fiorentina,Milenkovic
34,Fiorentina,Dodo'
34,Fiorentina,Terracciano
34,Lecce,Falcone
34,Lecce,Gendrey
34,Lecce,Baschirotto
34,Lecce,Umtiti
34,Lecce,Gallo
34,Lecce,Blin
34,Lecce,Hjulmand
34,Lecce,Oudin
34,Lecce,Strefezza
34,Lecce,Ceesay
34,Lecce,Di Francesco F.
34,Verona,Verdi
34,Verona,Duda
34,Verona,Lazovic
34,Verona,Tameze
34,Verona,Abildgaard
34,Verona,Faraoni
34,Verona,Dawidowicz
34,Verona,Hien
34,Verona,Magnani
34,Verona,Montipo'
34,Empoli,Vicario
34,Empoli,Ebuehi
34,Empoli,Walukiewicz
34,Empoli,Luperto
34,Empoli,Parisi
34,Empoli,Grassi
34,Empoli,Marin
34,Empoli,Henderson L.
34,Empoli,Baldanzi
34,Empoli,Cambiaghi
34,Empoli,Caputo
34,Salernitana,Botheim
34,Salernitana,Maggiore
34,Salernitana,Mazzocchi
34,Salernitana,Vilhena
34,Salernitana,Coulibaly L.
34,Salernitana,Sambia
34,Salernitana,Pirola
34,Salernitana,Lovato
34,Salernitana,Bronn
34,Salernitana,Ochoa
34,Udinese,Silvestri
34,Udinese,Rodrigo Becao
34,Udinese,Bijol
34,Udinese,Masina
34,Udinese,Ebosele
34,Udinese,Pereyra
34,Udinese,Walace
34,Udinese,Lovric
34,Udinese,Zeegelaar
34,Udinese,Thauvin
34,Udinese,Nestorovski
34,Sampdoria,Quagliarella
34,Sampdoria,Djuricic
34,Sampdoria,Augello
34,Sampdoria,Rincon
34,Sampdoria,Winks
34,Sampdoria,Zanoli
34,Sampdoria,Murru
34,Sampdoria,Nuytinck
34,Sampdoria,Gunter
34,Sampdoria,Ravaglia
34,Sassuolo,Consigli
34,Sassuolo,Toljan
34,Sassuolo,Ruan
34,Sassuolo,Erlic
34,Sassuolo,Rogerio
34,Sassuolo,Frattesi
34,Sassuolo,Lopez M.
34,Sassuolo,Matheus Henrique
34,Sassuolo,Berardi
34,Sassuolo,Defrel
34,Sassuolo,Bajrami
34,Bologna,Orsolini
34,Bologna,Ferguson
34,Bologna,Barrow
34,Bologna,Dominguez
34,Bologna,Schouten
34,Bologna,Cambiaso
34,Bologna,Lucumi'
34,Bologna,Bonifazi
34,Bologna,Posch
34,Bologna,Skorupski
35,Lazio,Provedel
35,Lazio,Lazzari
35,Lazio,Casale
35,Lazio,Romagnoli
35,Lazio,Hysaj
35,Lazio,Milinkovic-Savic
35,Lazio,Marcos Antonio
35,Lazio,Luis Alberto
35,Lazio,Felipe Anderson
35,Lazio,Immobile
35,Lazio,Zaccagni
35,Lecce,Colombo
35,Lecce,Strefezza
35,Lecce,Oudin
35,Lecce,Hjulmand
35,Lecce,Blin
35,Lecce,Gallo
35,Lecce,Umtiti
35,Lecce,Baschirotto
35,Lecce,Gendrey
35,Lecce,Falcone
35,Salernitana,Ochoa
35,Salernitana,Daniliuc
35,Salernitana,Lovato
35,Salernitana,Pirola
35,Salernitana,Mazzocchi
35,Salernitana,Coulibaly L.
35,Salernitana,Vilhena
35,Salernitana,Bradaric
35,Salernitana,Dia
35,Salernitana,Botheim
35,Salernitana,Piatek
35,Atalanta,Koopmeiners
35,Atalanta,Pasalic
35,Atalanta,Zappacosta
35,Atalanta,Ederson D.s.
35,Atalanta,De Roon
35,Atalanta,Soppy
35,Atalanta,Scalvini
35,Atalanta,Djimsiti
35,Atalanta,Toloi
35,Atalanta,Sportiello
35,Spezia,Dragowski
35,Spezia,Wisniewski
35,Spezia,Ampadu
35,Spezia,Nikolaou
35,Spezia,Amian
35,Spezia,Esposito Sa.
35,Spezia,Ekdal
35,Spezia,Bourabia
35,Spezia,Reca
35,Spezia,Gyasi
35,Spezia,Nzola
35,Milan,Origi
35,Milan,Diaz B.
35,Milan,Saelemaekers
35,Milan,Pobega
35,Milan,Tonali
35,Milan,Hernandez T.
35,Milan,Tomori
35,Milan,Kjaer
35,Milan,Kalulu
35,Milan,Maignan
35,Inter,Handanovic
35,Inter,D'ambrosio
35,Inter,De Vrij
35,Inter,Acerbi
35,Inter,Bellanova
35,Inter,Gagliardini
35,Inter,Brozovic
35,Inter,Mkhitaryan
35,Inter,Dimarco
35,Inter,Lukaku
35,Inter,Correa
35,Sassuolo,Defrel
35,Sassuolo,Berardi
35,Sassuolo,Matheus Henrique
35,Sassuolo,Lopez M.
35,Sassuolo,Frattesi
35,Sassuolo,Rogerio
35,Sassuolo,Ruan
35,Sassuolo,Erlic
35,Sassuolo,Toljan
35,Sassuolo,Consigli
35,Verona,Montipo'
35,Verona,Magnani
35,Verona,Hien
35,Verona,Dawidowicz
35,Verona,Faraoni
35,Verona,Abildgaard
35,Verona,Tameze
35,Verona,Lazovic
35,Verona,Verdi
35,Verona,Ngonge
35,Verona,Djuric
35,Torino,Vlasic
35,Torino,Karamoh
35,Torino,Vojvoda
35,Torino,Ricci S.
35,Torino,Ilic
35,Torino,Singo
35,Torino,Rodriguez R.
35,Torino,Buongiorno
35,Torino,Djidji
35,Torino,Milinkovic-Savic V.
35,Fiorentina,Cerofolini
35,Fiorentina,Venuti
35,Fiorentina,Milenkovic
35,Fiorentina,Igor
35,Fiorentina,Biraghi
35,Fiorentina,Castrovilli
35,Fiorentina,Duncan
35,Fiorentina,Ikone'
35,Fiorentina,Barak
35,Fiorentina,Brekalo
35,Fiorentina,Kouame'
35,Udinese,Pereyra
35,Udinese,Zeegelaar
35,Udinese,Lovric
35,Udinese,Walace
35,Udinese,Samardzic
35,Udinese,Ebosele
35,Udinese,Perez N.
35,Udinese,Bijol
35,Udinese,Rodrigo Becao
35,Udinese,Silvestri
35,Monza,Di Gregorio
35,Monza,Izzo
35,Monza,Marlon
35,Monza,Caldirola
35,Monza,Ciurria
35,Monza,Rovella
35,Monza,Pessina
35,Monza,Carlos Augusto
35,Monza,Caprari
35,Monza,Mota
35,Monza,Petagna
35,Napoli,Osimhen
35,Napoli,Elmas
35,Napoli,Zielinski
35,Napoli,Lobotka
35,Napoli,Zambo Anguissa
35,Napoli,Olivera
35,Napoli,Juan Jesus
35,Napoli,Rrahmani
35,Napoli,Bereszynski
35,Napoli,Gollini
35,Bologna,Skorupski
35,Bologna,De Silvestri
35,Bologna,Bonifazi
35,Bologna,Sosa
35,Bologna,Cambiaso
35,Bologna,Dominguez
35,Bologna,Schouten
35,Bologna,Orsolini
35,Bologna,Ferguson
35,Bologna,Barrow
35,Bologna,Arnautovic
35,Roma,Solbakken
35,Roma,Zalewski
35,Roma,Wijnaldum
35,Roma,Camara Ma.
35,Roma,Tahirovic
35,Roma,Missori
35,Roma,Ibanez
35,Roma,Cristante
35,Roma,Celik
35,Roma,Svilar
35,Juventus,Perin
35,Juventus,Gatti
35,Juventus,Bremer
35,Juventus,Danilo
35,Juventus,Cuadrado
35,Juventus,Fagioli
35,Juventus,Paredes
35,Juventus,Rabiot
35,Juventus,Chiesa
35,Juventus,Pogba
35,Juventus,Vlahovic
35,Cremonese,Afena-Gyan
35,Cremonese,Galdames
35,Cremonese,Meite'
35,Cremonese,Benassi
35,Cremonese,Quagliata
35,Cremonese,Vasquez
35,Cremonese,Lochoshvili
35,Cremonese,Chiriches
35,Cremonese,Ferrari A.
35,Cremonese,Carnesecchi
35,Sampdoria,Ravaglia
35,Sampdoria,Amione
35,Sampdoria,Nuytinck
35,Sampdoria,Gunter
35,Sampdoria,Zanoli
35,Sampdoria,Winks
35,Sampdoria,Rincon
35,Sampdoria,Augello
35,Sampdoria,Djuricic
35,Sampdoria,Quagliarella
35,Sampdoria,Gabbiadini
35,Empoli,Caputo
35,Empoli,Baldanzi
35,Empoli,Henderson L.
35,Empoli,Marin
35,Empoli,Grassi
35,Empoli,Parisi
35,Empoli,Luperto
35,Empoli,Walukiewicz
35,Empoli,Ebuehi
35,Empoli,Vicario
36,Sassuolo,Consigli
36,Sassuolo,Toljan
36,Sassuolo,Ruan
36,Sassuolo,Erlic
36,Sassuolo,Rogerio
36,Sassuolo,Frattesi
36,Sassuolo,Lopez M.
36,Sassuolo,Matheus Henrique
36,Sassuolo,Berardi
36,Sassuolo,Pinamonti
36,Sassuolo,Bajrami
36,Monza,Caprari
36,Monza,Mota
36,Monza,Carlos Augusto
36,Monza,Sensi
36,Monza,Pessina
36,Monza,Ciurria
36,Monza,Caldirola
36,Monza,Mari'
36,Monza,Izzo
36,Monza,Di Gregorio
36,Cremonese,Carnesecchi
36,Cremonese,Sernicola
36,Cremonese,Chiriches
36,Cremonese,Vasquez
36,Cremonese,Valeri
36,Cremonese,Castagnetti
36,Cremonese,Pickel
36,Cremonese,Meite'
36,Cremonese,Galdames
36,Cremonese,Okereke
36,Cremonese,Tsadjout
36,Bologna,Barrow
36,Bologna,Ferguson
36,Bologna,Orsolini
36,Bologna,Schouten
36,Bologna,Dominguez
36,Bologna,Cambiaso
36,Bologna,Bonifazi
36,Bologna,Lucumi'
36,Bologna,Posch
36,Bologna,Skorupski
36,Atalanta,Sportiello
36,Atalanta,Toloi
36,Atalanta,Djimsiti
36,Atalanta,Scalvini
36,Atalanta,Zappacosta
36,Atalanta,De Roon
36,Atalanta,Koopmeiners
36,Atalanta,Maehle
36,Atalanta,Pasalic
36,Atalanta,Muriel
36,Atalanta,Hojlund
36,Verona,Ngonge
36,Verona,Lazovic
36,Verona,Depaoli
36,Verona,Sulemana I.
36,Verona,Tameze
36,Verona,Terracciano F.
36,Verona,Cabal
36,Verona,Hien
36,Verona,Ceccherini
36,Verona,Montipo'
36,Milan,Maignan
36,Milan,Calabria
36,Milan,Thiaw
36,Milan,Tomori
36,Milan,Hernandez T.
36,Milan,Krunic
36,Milan,Tonali
36,Milan,Messias
36,Milan,Diaz B.
36,Milan,Rafael Leao
36,Milan,Giroud
36,Sampdoria,Gabbiadini
36,Sampdoria,Djuricic
36,Sampdoria,Rincon
36,Sampdoria,Winks
36,Sampdoria,Leris
36,Sampdoria,Augello
36,Sampdoria,Nuytinck
